CodCLiente,Cliente,Direccion,Telefono,latitud,longitud
878,Candelaria Dr. Conchita Lugo,"Peatonal Norte Lozada 909 Edif. 427 , Depto. 471
San Ivonne de la Montaña, COAH 93125",194.869.7207x0305,-1.1508435264944152,-79.54609060412803
879,Mesa Leonor Israel Duarte,"Circuito Sur Moreno 475 Edif. 797 , Depto. 292
San Camila los altos, VER 44185",560-568-5808x5586,-0.9754783827648036,-79.2464324075161
880,Carranza Aldo Ivonne Lara Gaitán,"Boulevard Fonseca 060 Interior 931
San Ernesto los altos, CHIS 31674",01526262656,-0.9748670267931635,-79.52066286827824
881,Montes Horacio Serafín Romo,"Prolongación Irlanda 608 Edif. 976 , Depto. 728
San Mauricio los altos, MEX 89740-8523",411-562-4234x9775,-0.9772725106327317,-79.37982154471659
882,Olivares Norma Castañeda Tamayo,"Eje vial Sur Olivas 958 471
San Mónica los altos, BCS 70892-9334",1-200-957-8934,-0.8136274134391516,-79.42056263535301
883,Jáquez Mario Arguello,"Ampliación Sonora 209 Edif. 511 , Depto. 612
Nueva Luxemburgo, SIN 61473-3097",080.014.3423,-1.2432823040240886,-79.45421517188065
884,Huerta Eloy Cecilia Colón,"Viaducto México 980 Edif. 794 , Depto. 085
Vieja Bangladesh, GRO 39417-8591",907-043-8998x2462,-0.9355006934007665,-79.4830274114609
885,Campos Mónica Miguel Ángel Canales,"Avenida Suecia 174 Interior 001
San Darío de la Montaña, COAH 04277-0551",857-369-6685x257,-0.9310393351517364,-79.52946386459517
886,Alva Patricio Elena Benavides Merino,"Cerrada Saldivar 574 Interior 728
Nueva Bélgica, MOR 04117-3240",1-259-679-6034x6620,-0.9305871140210006,-79.35601544043477
887,Rivera Dr. Felipe Barraza,"Pasaje Rojas 730 Edif. 388 , Depto. 330
San Gonzalo de la Montaña, OAX 97542",09836218992,-0.9610265398960548,-79.41375736540869
888,Galindo Gonzalo Serafín Contreras,"Corredor Hidalgo 810 067
Vieja Polonia, YUC 97489-7556",152.960.4103,-0.9004460347348111,-79.61278222346965
889,Prado Humberto María del Carmen Gallegos,"Cerrada Hidalgo 769 Edif. 664 , Depto. 984
San Gonzalo de la Montaña, AGS 44522",00938302885,-1.0632442221542533,-79.43098110271855
890,López Jorge Anguiano,"Calle Michoacán de Ocampo 020 Edif. 794 , Depto. 207
Vieja Senegal, TAMPS 00065-7624",(581)387-8424x5865,-1.0373118392474978,-79.52005951446044
891,Ontiveros Yolanda Arcelia Guillen Reynoso,"Circuito Sur Vanegas 502 Interior 381
Vieja Bélgica, AGS 15932-2183",+19(9)1785636084,-0.9565840424451013,-79.26729765259923
892,Gamez Dr. Elvia Manzanares,"Periférico Hernández 663 453
Nueva Sierra Leona, DGO 34383-7277",(290)896-5080,-0.8621907905002052,-79.38453785395
893,Ochoa Fabiola Raquel Galindo,"Corredor Trinidad y Tabago 337 Interior 365
Vieja España, GTO 56261",(048)918-5452,-1.1799928988013768,-79.38735265079728
894,Zamudio Clara Antonio Ramírez,"Periférico Colima 383 Edif. 474 , Depto. 787
San Laura los altos, PUE 04903",1-457-003-8132x37207,-1.1316502570784126,-79.39492245686316
895,Nava Roberto Figueroa Santana,"Circunvalación Arguello 711 205
San Hernán los altos, SON 23790",826.974.8977,-0.8948461385964117,-79.50426506538088
896,Escalante Elvira Diego Romo,"Diagonal Cardenas 893 Interior 906
Vieja Comoras, MOR 37394",280-584-1704x16932,-1.0990120062419388,-79.59616726852288
897,Morales Ing. Enrique Nájera,"Eje vial Nayarit 752 447
Vieja Albania, NL 55670",+94(3)7862440727,-0.8762428855433764,-79.43109017252972
898,Ybarra María José Rafaél Alonzo,"Calzada Segovia 505 Edif. 748 , Depto. 425
Nueva República Popular Democrática de Corea, MOR 11190-6752",07325765057,-1.0068477447054323,-79.62787429376046
899,Ocampo Camila Mondragón,"Viaducto Tonga 554 Edif. 962 , Depto. 063
San Rubén los altos, GTO 44760",(531)533-1198,-0.8762475402033928,-79.3379102335268
900,de Jesús Gabino Feliciano Collado,"Boulevard Kirguistán 381 Edif. 529 , Depto. 592
San Serafín de la Montaña, TAMPS 94418",+01(2)8987028275,-0.9687511112896792,-79.40368548725905
901,Henríquez Sandra Berríos Duarte,"Circunvalación Tlaxcala 076 432
Vieja Perú, CHIH 30445-2760",04200125049,-1.1168196574679818,-79.39644646842892
902,Quintanilla Sessa Vela,"Calle Ávalos 846 252
Vieja República Árabe Siria, SLP 15105-5750",1-939-044-5959x975,-0.9157242113226173,-79.45924434041683
903,Caballero Gabino Salinas,"Ampliación Guanajuato 527 Edif. 406 , Depto. 085
San Maximiliano los altos, MOR 61908",320.645.0571x20400,-1.1304430515882944,-79.35220521410282
904,Granados Horacio María Coronado Maldonado,"Circuito Cuellar 251 336
Vieja Noruega, BCS 66462",168-664-8145x984,-1.2005575035200935,-79.46829997624238
905,Madrigal Dulce Yuridia Vera Angulo,"Diagonal Norte Palomino 522 851
Vieja Italia, YUC 42312",01406297241,-0.9684147308757471,-79.34024123805013
906,Garay Olivia Ulloa Serrano,"Cerrada Pelayo 187 Edif. 666 , Depto. 755
San Aida los bajos, SLP 34947",(215)600-6441,-1.0258962893712018,-79.64304215640526
907,Reynoso Dr. Claudio Malave,"Circunvalación Norte Anguiano 964 Interior 891
San Adriana los bajos, CHIH 73115-4656",1-707-753-1503x0237,-1.1760158528153917,-79.44550413493073
908,Maya Julia José Carlos Menchaca Juárez,"Privada Fiji 527 Interior 405
Nueva Estonia, CAMP 77021",266.023.9684,-1.129332678887086,-79.45631349131122
909,Barraza Eva Mondragón Gracia,"Calle Norte Zamudio 508 Edif. 960 , Depto. 657
Nueva Chipre, AGS 71800-0715",670-939-2808,-0.8398595354903493,-79.40438621447868
910,Alba Fabiola Salazar,"Andador Brito 678 280
Nueva Gabón, YUC 03516",1-462-226-4225x385,-1.1310653858571662,-79.28894748942086
911,Rentería Sr(a). Florencia Ballesteros,"Circunvalación Báez 408 Edif. 813 , Depto. 385
Nueva Italia, GTO 66492",243.722.4269x186,-1.0845811600755495,-79.41664288731533
912,Alcala Dr. Luis Manuel Valverde,"Diagonal Belice 812 Interior 950
San Alejandra los bajos, BCS 63857",(361)306-0383x7977,-0.8522555849064498,-79.44989242643618
913,Rosario Esther Guerra,"Diagonal Sur Correa 561 Edif. 334 , Depto. 686
Nueva Micronesia, MICH 39092",1-099-399-2535,-1.1755615175460317,-79.29577119356495
914,Valdivia Antonia Juan Carlos Terrazas,"Eje vial Zambia 629 Edif. 365 , Depto. 598
San Pablo los bajos, ZAC 59497-0514",(214)294-3248,-1.133477962176251,-79.33374017162512
915,Alcántar Daniel Padrón,"Circunvalación Garibay 294 Edif. 857 , Depto. 955
San Arturo los bajos, SLP 40370-1766",1-657-510-5437x6995,-1.1442557906508468,-79.37218151096178
916,Cavazos Hugo Raquel Menchaca Hernández,"Calle Lesotho 743 237
San Yolanda de la Montaña, PUE 78348-5656",1-894-454-7404x95034,-1.028904760672263,-79.24983486226535
917,Partida Mtro. Felipe Mares,"Pasaje Norte Rolón 207 Edif. 680 , Depto. 707
San Patricia los bajos, MOR 28376",+71(7)0033037994,-1.1125888008274483,-79.40093648992519
918,Cervantes Federico Tania Castañeda Palomino,"Prolongación Olivárez 986 Interior 190
Vieja Islandia, CAMP 41881-7414",097.870.1471,-1.1710064065300816,-79.31541873829309
919,Polanco Mtro. Eloy Barreto,"Boulevard Norte Valle 601 467
San María José los altos, SON 85028",(267)704-2956x875,-0.9660078021162609,-79.65590667981297
920,Colón Lic. Federico Villalobos,"Circuito Hidalgo 496 Edif. 175 , Depto. 505
Vieja Egipto, TAMPS 22294-0517",812.995.3229x9708,-1.0242471512707059,-79.34908095089119
921,Valdez Frida Cavazos Guillen,"Calle Saldivar 844 Edif. 776 , Depto. 268
San Cornelio los bajos, CAMP 10562",466-361-0282,-1.0418501405999705,-79.25727525930145
922,Carrión Juan Salas Zamora,"Retorno Ceja 456 Edif. 331 , Depto. 426
San Sara los bajos, CHIH 24074",801-498-6026,-1.1912659099590106,-79.46313737292576
923,Hidalgo Sr(a). Abraham Polanco,"Retorno Sur Rentería 578 Edif. 992 , Depto. 313
San Débora los altos, ZAC 15213-3804",06533669741,-1.1900716027153868,-79.48310855534082
924,Vargas Iván Mayorga Lucio,"Diagonal Sur Cordero 596 158
Nueva Nueva Zelandia, YUC 33273",805-863-5851x9881,-1.0866522374376137,-79.67138629546535
925,León Zacarías Villarreal,"Circuito Sur Gallardo 281 Interior 445
Vieja Niger, TLAX 45773",(168)637-7710x5260,-0.9323167611707379,-79.37321805820513
926,Hidalgo Carmen Morales,"Calzada Dinamarca 981 351
San Mónica los altos, CHIH 28316",(333)054-2819,-0.9583764958719967,-79.64808499578544
927,Tamayo José Carlos Chávez,"Avenida Baja California Sur 207 632
Nueva Sudán del Sur, TLAX 02060",1-150-014-4764x2693,-1.1258191613341617,-79.52676016273806
928,Pichardo Elena Collazo,"Diagonal Túnez 215 Edif. 874 , Depto. 014
Nueva Arabia Saudita, MOR 38587-5444",1-585-994-8696x185,-0.870023915072717,-79.34784580330547
929,Lerma Cristian Claudio Barrera,"Circunvalación Pakistán 772 271
Nueva República de Macedonia del Norte, BCS 09485-7019",853.535.4237,-1.0483182235742117,-79.57426671715295
930,Jaimes Modesto Sergio Martínez Casanova,"Diagonal Estonia 528 090
Nueva Perú, YUC 24511",08663706774,-1.0029711727561992,-79.24444602258754
931,Pantoja Linda Barela Partida,"Peatonal Jasso 560 Edif. 411 , Depto. 380
Vieja Túnez, TAMPS 42592-9298",1-438-972-7016x4398,-1.0168067122976758,-79.39851370658033
932,Godínez René José Carlos Laboy,"Peatonal Velasco 088 Interior 263
San Karla de la Montaña, PUE 21629",800.958.9303,-0.8318984153238416,-79.47332304882985
933,Partida Antonia Fidel Toro,"Boulevard Norte Portillo 539 907
Vieja Benin, OAX 08195",(943)270-7785,-0.972725997907767,-79.49807716515988
934,Hernádez Jaime Ruiz,"Circunvalación Sur Rivero 473 782
San Esparta los bajos, PUE 20647-3123",727.646.2745x2282,-0.9348235939440994,-79.29651025089578
935,Ruelas Sr(a). Francisca Merino,"Periférico Comoras 995 618
San Esperanza los bajos, COAH 21965",(814)068-5873,-0.9338708477835803,-79.30980716894646
936,Ceballos Joaquín Rubén Chavarría,"Corredor Norte Posada 151 877
San Camila de la Montaña, HGO 73037-4042",09586842144,-1.0459064422735176,-79.25631463304651
937,García Mauro Escobedo Tórrez,"Retorno Uribe 817 988
San Graciela de la Montaña, DGO 59046-2402",313.561.5465x942,-1.071473289596756,-79.55297946010829
938,Mares Amelia Arenas,"Avenida Puebla 887 915
Nueva Grecia, OAX 98157-1690",1-552-546-1213,-0.8976034358945226,-79.38367265757957
939,Rodarte Elias Castellanos,"Circunvalación Chipre 455 Edif. 386 , Depto. 179
San María Cristina los altos, MOR 08796",(827)671-8003x21197,-0.841237675423842,-79.40149329218012
940,Valverde Benito Óliver Lomeli Polanco,"Periférico Norte Parra 233 461
Nueva Lituania, MICH 56915",258-295-6421x68961,-1.0696276636875413,-79.55045547748244
941,Lara Armando Adriana Salazar Ramírez,"Retorno Chavarría 708 Edif. 455 , Depto. 136
San Modesto los altos, NL 01025-3033",1-378-395-3624x8310,-1.1443776067690623,-79.62571727128825
942,Curiel Indira Tapia,"Ampliación Baja California 650 388
San Inés de la Montaña, TAMPS 22459",125.769.5892x535,-1.170890128955455,-79.4709735982041
943,Quiñones Bernabé Raúl Esparza Fernández,"Peatonal Luna 355 Edif. 252 , Depto. 764
San Fidel los altos, NAY 08527-2114",515.562.8433x998,-1.0805983530348322,-79.63439000324917
944,Delgado Leonor Malave Medina,"Eje vial Montero 269 615
San Abril de la Montaña, DGO 34643-8037",1-209-298-4787,-0.8898299532469165,-79.39227046642868
945,Lucio Jesús Dueñas Rosales,"Circunvalación Gaytán 490 215
San Ivonne de la Montaña, DGO 03882",03919311346,-1.1676391161093975,-79.54963869562192
946,Porras Alma Lourdes Ozuna Lara,"Prolongación Alarcón 742 185
Vieja Irlanda, Q. ROO 35780",1-369-123-5453x928,-0.8981968660886355,-79.33498626992883
947,Menéndez Ana María Mario Robledo Galarza,"Retorno Sur Muñoz 962 595
Nueva Namibia, SLP 11513",02051197854,-1.2079239581841583,-79.47016282896428
948,Robledo Adriana Ana Vera Romero,"Cerrada Baja California 146 981
Vieja Argentina, BC 61238",965.765.7077x2542,-0.925656739895329,-79.50883504177477
949,Zúñiga Lic. Humberto Vallejo,"Calle Sur Cepeda 703 Edif. 836 , Depto. 896
Nueva El Salvador, AGS 15794",(195)233-7908,-1.0256773874036187,-79.61016029591072
950,Bravo Miguel Ángel Paulina Granados Zavala,"Calle Quesada 541 Interior 547
Vieja Liechtenstein, ZAC 86669",332.051.0077x8539,-0.8994009187605378,-79.36090476791313
951,Ureña Lic. Nelly Chávez,"Viaducto Bernal 831 380
San Patricia los bajos, YUC 02655",(443)199-8036,-1.0620875457562649,-79.34436772650884
952,Calvillo Magdalena Llamas,"Calzada Serbia 969 176
San Rodrigo los bajos, SIN 71874",968-368-9500x7026,-1.227483824588034,-79.36378668588135
953,Fierro Zeferino Rangel,"Circuito Vanegas 294 Edif. 468 , Depto. 042
San Micaela los altos, MOR 22572-0713",605.485.2743x536,-0.9964585816277661,-79.57743840557526
954,Trujillo Gonzalo Alonzo Iglesias,"Retorno Jaimes 281 Interior 004
San María los bajos, TLAX 93019",425-773-5563,-0.8947560965393317,-79.29421253521687
955,Baca Hilda Zarate,"Continuación Chiapas 249 Interior 608
San Linda los bajos, QRO 57047-9793",04499196786,-1.160026476209922,-79.38768700641153
956,Uribe Marisol Jerónimo Fajardo Quesada,"Retorno Sur Molina 919 Edif. 451 , Depto. 606
San Alta  Gracia de la Montaña, CHIS 04635",(918)151-7678x48786,-1.0185069288425006,-79.37095917781154
957,Casas Raúl Estefanía Muñoz Reyna,"Corredor Paraguay 530 Interior 734
San Mariana de la Montaña, GRO 53578",491-796-5307,-1.1193274873344325,-79.25965800875971
958,Casárez Agustín Acuña Téllez,"Pasaje Seychelles 690 Edif. 104 , Depto. 173
San Vicente de la Montaña, ZAC 62577",03820625244,-1.1247509139823557,-79.66457364585773
959,Crespo Zeferino Chávez Cordero,"Andador Nayarit 566 Interior 152
Vieja Camboya, MOR 79230-2438",581.597.5476x075,-0.8884340232209886,-79.35965883349536
960,Molina Mtro. Estefanía Alvarado,"Periférico Quintana Roo 331 Interior 527
San Carmen los bajos, GTO 71130",838.728.7525,-1.205313637667346,-79.45473061826004
961,Lozano Óliver Valle Saavedra,"Andador Aguascalientes 275 Interior 828
Nueva Guyana, AGS 70361",1-088-719-7408,-0.872017389633329,-79.44543011828142
962,Montenegro Leonor Fernández,"Peatonal Baja California Sur 494 Interior 687
Nueva Mauricio, GRO 46536-6103",1-341-488-1238x64527,-1.0736796118839536,-79.63124798454531
963,Crespo Sr(a). Zoé Lerma,"Pasaje Sur Saldaña 524 408
San Mauro los altos, BC 17673",1-297-580-8454x469,-1.1328361813192092,-79.50763410431888
964,Orellana Cristian Lozada,"Ampliación del Valle 237 026
San Andrea los bajos, GTO 14292-7505",1-895-021-4008x77403,-0.8567217414394304,-79.57284497982826
965,Vargas Modesto Barraza León,"Eje vial Baja California Sur 404 Interior 867
San Carla de la Montaña, MICH 96570",1-757-089-0762x6856,-1.007362207188828,-79.54059446774242
966,Otero Mariana Saldaña Rentería,"Circunvalación Paraguay 523 Edif. 064 , Depto. 242
Nueva Gabón, TAMPS 63565-4557",411.241.4399x761,-0.8737947739100461,-79.51883320255796
967,Mata Fabiola Vigil,"Peatonal Belice 640 Interior 309
San Arcelia los bajos, COL 20680",(776)139-6730,-1.2023608823645346,-79.42208217228176
968,Vigil Rodolfo Jaime Otero,"Circuito Norte Rincón 723 509
Vieja Santo Tomé y Príncipe, NL 30014",1-097-800-8107,-1.0602475336175317,-79.52194632736669
969,Enríquez Mtro. Elsa Contreras,"Pasaje Kazajstán 178 Interior 776
Nueva México, SIN 82262",431.202.4438x722,-1.2100440825127527,-79.382897642124
970,Blanco Guadalupe Vélez Véliz,"Cerrada Aparicio 248 Edif. 640 , Depto. 348
Nueva Filipinas, YUC 26593",543.222.9392,-1.123855599996219,-79.42354289247119
971,Fernández Amador Ruiz,"Ampliación Mojica 381 Edif. 786 , Depto. 623
San César los altos, NAY 90895",(941)949-8628x408,-1.060592382672077,-79.43703431396887
972,Orosco Aldo Concepción Serrano Velasco,"Boulevard Suecia 816 Edif. 705 , Depto. 263
Vieja Estonia, NL 98996-4934",083-929-2197x4620,-0.9612000371940487,-79.67634802116446
973,Orozco Gregorio Alejandro,"Circunvalación Rivera 408 726
San Rufino de la Montaña, OAX 93966",1-035-000-1616x627,-1.2301665763138687,-79.51349888113582
974,Parra Aurora del Valle Trejo,"Andador Norte Páez 312 996
Nueva Turkmenistán, DF 66264-9072",+81(1)7783035660,-0.9548206619418517,-79.52738359440409
975,Baeza José Magaña Navarrete,"Circunvalación Sur Sotelo 293 Interior 511
San Mariana de la Montaña, DF 52554-1280",(163)906-4438x8766,-1.1578952521899448,-79.53806025012207
976,Ledesma Silvia Rosario Lozano Montoya,"Circuito Sur Tapia 844 544
San Darío los bajos, TLAX 52750",(867)805-6443x267,-1.0818368745679874,-79.24884062337844
977,Collado Lucas Orellana,"Cerrada Olivas 248 Edif. 636 , Depto. 753
San Eloisa los bajos, AGS 41884",262-139-9810,-1.154742971156259,-79.29143687439938
978,Corrales Sr(a). Eric Fajardo,"Eje vial Sur Loera 751 Edif. 289 , Depto. 136
San Arcelia los bajos, BC 48095-2037",924-700-8691,-1.0318007365808428,-79.6565931722557
979,Espinosa Cynthia Socorro Ortiz Regalado,"Continuación Chile 157 Interior 728
San Indira los bajos, TLAX 98367",+10(2)6682445900,-1.1474862721151668,-79.28787478533052
980,Lomeli Ing. Esparta Orellana,"Corredor Nuevo León 973 Edif. 664 , Depto. 218
Nueva Zambia, COL 18566-8753",181-614-9101,-1.113082593739662,-79.30453835298978
981,Badillo Asunción Gastélum Carrasco,"Peatonal Tabasco 611 Edif. 743 , Depto. 305
San Barbara los bajos, QRO 55674",(338)779-6272x62932,-1.0732949450059517,-79.59463625389694
982,Meléndez Adriana Luis Manuel Menéndez Becerra,"Cerrada Norte Ávila 648 Interior 874
San Guillermo los bajos, Q. ROO 26045",656-665-4106,-0.9105587634051076,-79.49172658906696
983,Lara Lic. Berta Juárez,"Ampliación Puebla 857 667
San Micaela de la Montaña, TLAX 64412",549.108.0832x719,-0.9984778811455108,-79.32795517534989
984,Sarabia Carolina Asunción Laboy,"Ampliación Baja California 110 Interior 284
Nueva Panamá, CHIH 61214-8364",209.144.0291,-1.018708392522383,-79.37626597137665
985,Melgar Porfirio Moya Alba,"Avenida Norte Sepúlveda 454 Edif. 446 , Depto. 897
San Liliana los bajos, CHIS 43801-2085",1-109-899-2487x809,-1.0464145265028215,-79.54300097999368
986,Caballero Luis Estrada,"Avenida Norte Corona 623 Interior 021
San Sergio de la Montaña, MOR 71605-2441",351.162.8015x6402,-0.8457085125666386,-79.51144003878599
987,Orozco René Chacón,"Eje vial Sur Ontiveros 819 Edif. 537 , Depto. 594
Nueva Sudáfrica, YUC 24881-9218",198-729-2811x846,-1.0650995198664182,-79.41134584013913
988,Rascón Francisco Ceja,"Viaducto Tamaulipas 997 947
San Óscar los altos, GRO 42360-2341",565-074-5273x5593,-1.2122009188071945,-79.51159975090323
989,Esparza Daniela Patiño,"Calle Marruecos 967 742
San Gabriela los altos, OAX 17731-5743",(313)929-3241,-1.00284407925914,-79.66769399968591
990,Bañuelos Leonardo Valdivia,"Ampliación Guanajuato 507 Interior 845
Nueva Swazilandia, TLAX 73390-5291",(767)052-3020x558,-0.971810572904039,-79.54021036466229
991,Orozco Dulce María Robledo Haro,"Ampliación Norte Tello 029 961
San Eduardo los bajos, BC 22796",1-780-505-6822,-1.0926387382091165,-79.52668654081572
992,Ramos Renato Mondragón,"Prolongación Norte Sauceda 742 280
Nueva Bulgaria, MEX 35385-4201",08412216975,-0.9716105904133929,-79.55448041461977
993,Camacho Estela Uriel Ybarra Rascón,"Circuito Armas 205 831
Vieja República Democrática Popular Lao, AGS 65113-9982",977-179-9623,-0.9362330849214505,-79.53779440339885
994,Téllez Sonia Clemente Puente,"Privada Castañeda 068 Interior 919
San Elias los bajos, AGS 19161",085.023.2930,-1.010722778560244,-79.36742006910218
995,Segovia Dr. María Eugenia Pulido,"Diagonal Muñoz 808 Interior 586
Vieja Sri Lanka, COL 11802",1-779-173-5017x136,-0.8572372138049454,-79.4556309294864
996,Roybal Alonso Cazares,"Viaducto Alba 499 Edif. 027 , Depto. 726
San Cristina de la Montaña, NL 62991",763-255-3883x9766,-1.1015025242733134,-79.49205128800453
